差し引き	さしひき		deduction, subtraction, balance, ebb and flow, rise and fall
差し引く	さしひく		to deduct
刺身	さしみ		sliced raw fish
注す	さす		pour or serve (drinks)
刺す	さす		pierce, stab, prick, thrust, bite, sting, pin down
差す	さす		raise (stretch out) hands, to raise umbrella
指す	さす		to point, put up umbrella, to play
挿す	さす		to insert, put in, graft
射す	さす		to shine, to strike
流石	さすが		clever, adept, good, expectations, as one would expect
流石1	さすが	あることを認めはするが、特定の条件下では、それと相反する感情を抱くさま。そうは言うものの。それはそうだが、やはり。「味はよいが、これだけ多いと―に飽きる」「非はこちらにあるが、一方的に責められると―に腹が立つ」	as one would expect
流石2	さすが	予想・期待したことを、事実として納得するさま。また、その事実に改めて感心するさま。なるほど、やはり。「一人暮らしは―に寂しい」「―（は）ベテランだ」	good, see ... (we can do it)
授ける	さずける		to grant, to award, to teach
させていただく		相手に許しを請うことによって、ある動作を遠慮しながら行う意を表す。「私が司会を―・きます」	will do (on partners permission)
誘う	さそう		invite, call out
定まる	さだまる		to become settled, to be fixed
定める	さだめる		to decide, to establish, to determine
札	さつ		paper money
冊	さつ		counter for books
撮影	さつえい		photographing
作家	さっか		author, writer, novelist, artist
錯覚	さっかく		optical illusion, hallucination
擦過傷	さっかしょう		abrasion
早急	さっきゅう		urgent
作曲	さっきょく		composition, setting (of music)
殺人	さつじん		murder
察する	さっする		to guess, to sense, to presume, to judge, to sympathize with
早速	さっそく		at once, immediately, without delay, promptly
砂糖	さとう		sugar
悟る	さとる		to attain enlightenment, to perceive, to understand, to discern
真実	さな		truth, reality
砂漠	さばく		desert
裁く	さばく		to judge
寂しい	さびしい		lonely
差別	さべつ		discrimination, distinction, differentiation
作法	さほう		manners, etiquette, propriety
左程	さほど		(not) very, (not) much
様1	さま		Mr. or Mrs., manner, kind, appearance
様々	さまざま		varied, various
覚ます	さます		awaken, disabuse, sober up
冷ます	さます		cool, dampen, let cool, throw a damper on, spoil
妨げる	さまたげる		disturb, prevent
三味線	さみせん		three-stringed Japanese guitar, shamisen
寒い	さむい		cold (e.g. weather)
侍	さむらい		Samurai, warrior
覚める	さめる		wake, wake up
冷める	さめる		become cool, wear off, abate, subside, dampen
然も	さも		with gusto, with satisfaction
左右	さゆう		left and right, influence, control, domination
作用	さよう		action, operation, effect, function
左様なら	さようなら		good-bye
皿	さら		plate, dish
再来月	さらいげつ		month after next
さ来月	さらいげつ		the month after next
再来週	さらいしゅう		week after next
さ来週	さらいしゅう		the week after next
再来年	さらいねん		year after next
拐う	さらう		to carry off, to run away with, to kidnap, to abduct
更紗	さらさ	インド起源の木綿地の文様染め製品、及び、その影響を受けてアジア、ヨーロッパなどで製作された類似の文様染め製品を指す染織工芸用語。	Chintz; glazed calico textiles; designs featuring flowers and other patterns in different colours
更に	さらに		furthermore, again, after all, more and more, moreover
去る	さる		leave, go away
沢	さわ	浅く水がたまり、草が生えている湿地。	a swamp
騒がしい	さわがしい		noisy
騒ぎ	さわぎ		uproar, disturbance
騒ぐ	さわぐ		make a noise
爽やか	さわやか		fresh, refreshing, invigorating, clear, fluent, eloquent
障る	さわる		to hinder, to interfere with, to affect, to do one harm, to be harmful to
触る	さわる		touch
三2	さん		three
酸	さん		acid
酸化	さんか		oxidation
参加	さんか	ある目的をもつ集まりに一員として加わり、行動をともにすること。	participation
三角	さんかく		triangle, triangular
山岳	さんがく		mountains
三月	さんがつ		March
参観	さんかん	その場所に行って、見ること。「授業を―する」	a visit
参議院	さんぎいん		House of Councillors
産休	さんきゅう		maternity leave
桟橋1	さんきょう		wharf, bridge, jetty, pier
産業	さんぎょう		industry
産後	さんご		postpartum, after childbirth
参考	さんこう		reference, consultation
参考書	さんこうしょ	調査・研究・教授・学習などの際に参考とする書物。「受験―」	reference book
散在	さんざい	あちこちに散らばってあること。点在。「湖畔に―する別荘」	scattered
産出	さんしゅつ		yield, produce
算出	さんしゅつ	計算して数値を出すこと。「必要経費を―する」	calculation; computation
参照	さんしょう		reference, consultation, consultation
参上	さんじょう		calling on, visiting
算数	さんすう		arithmetic
賛成	さんせい	人の意見や行動をよいと認めて、それに同意すること。「原案に―する」⇔反対。	approval, agreement, support, favour
酸性	さんせい		acidity
酸素	さんそ		oxygen
産地	さんち		producing area
桟橋2	さんばし	船を横づけにして、人の乗り降りや貨物の積みおろしなどができるように、岸から水上に突き出して造った構築物。床面を木・鉄・コンクリートなどの柱で支える。	a pier; a jetty; a wharf ((複wharves))
賛美	さんび		praise, adoration, glorification
山腹	さんぷく		hillside, mountainside
産婦人科	さんふじんか		maternity and gynecology department
産物	さんぶつ		product, result, fruit
散歩	さんぽ		walk, stroll
参謀1	さんぼう	謀議に加わること。また、その人。「選挙―」	〔相談役〕an adviser, a counselor，((英)) a counsellor; ((口)) a brain，〔総称〕the brains ((of))
参謀2	さんぼう	高級指揮官の幕僚として、作戦・用兵などの計画に参与し、補佐する将校。	〔軍の〕a staff officer; 〔総称〕the staff
山脈	さんみゃく		mountain range
山林	さんりん		mountain forest, mountains and forest
三塁	さんるい		third base
