切腹	せっぷく・はらきり		ritual suicide
説明	せつめい	ある事柄が、よくわかるように述べること。「ーを求める」「科学ではーのつかない現象」「事情をーする」	explanation
節約	せつやく		economising, saving
設立	せつりつ		establishment, foundation, institution
瀬戸物	せともの		earthenware, crockery, china
背中	せなか		back
背広	せびろ		business suit
狭い	せまい		narrow, confined, small
迫る	せまる		draw near, press
攻め	せめ		attack, offence
攻める	せめる		attack, assault
責める	せめる		condemn, blame, criticize
世論	せろん		public opinion
世話	せわ		take care of
千	せん		thousand, many
栓	せん		stopper, cork
前1	せん		before
仙	せん		hermit, wizard
線	せん		line
繊維	せんい	細い糸状の物質。	fibre; fiber
選挙	せんきょ		election
宣教	せんきょう		religious mission
先月	せんげつ		last month
宣言	せんげん	個人・団体・国家などが、意見・方針などを外部に表明すること。また、その内容。「国家の独立をーする」	declaration; proclamation; announcement
専攻	せんこう		major subject, special study
先行	せんこう		preceding, going first
選考	せんこう	能力・人柄などをよく調べて適格者を選び出すこと。「受賞者を―する」「書類―」	selection, screening
線香	せんこう		incense
戦災	せんさい		war damage
洗剤	せんざい		detergent, washing material
先日	せんじつ		the other day, a few days ago
選手	せんしゅ		player (in game), team
専修	せんしゅう		specialization
先週	せんしゅう		last week, the week before
戦術	せんじゅつ		tactics
洗浄	せんじょう		washing; cleaning; laundering
扇子	せんす		folding fan
潜水	せんすい		diving
専制	せんせい		despotism, autocracy
先生	せんせい		teacher, master, doctor
先々月	せんせんげつ		month before last
先々週	せんせんしゅう		week before last
先祖	せんぞ		ancestor
戦争	せんそう		war
先代	せんだい		family predecessor, previous age, previous generation
洗濯	せんたく		washing, laundry
選択	せんたく		selection, choice
選択肢	せんたくし		choices
先だって	せんだって		recently, the other day
先端	せんたん		pointed end, tip, fine point, spearhead, cusp, vanguard, advanced, leading edge
先着	せんちゃく		first arrival
船長	せんちょう	船舶の乗組員の長。船舶の指揮者として法律上の職務・権限や義務をもち、乗組員を監督する者。キャプテン。	captain
宣伝	せんでん		propaganda, publicity
先天的	せんてんてき		a priori, inborn, innate, inherent, congenital, hereditary
先頭	せんとう		head, lead, vanguard, first
戦闘	せんとう		battle, fight, combat
銭湯	せんとう	入浴料を取って一般の人を入浴させる浴場。ふろや。ゆや。公衆浴場。	a public bath
潜入	せんにゅう	こっそりと入り込むこと。忍び込むこと。「敵地にーする」	infiltration, sneaking in
栓抜き	せんぬき	瓶の王冠やコルク栓などを抜き取る道具。	bottle opener
先輩	せんぱい		one´s senior
船舶	せんぱく		ship
旋風	せんぷう		〔つむじ風〕a whirlwind
扇風機	せんぷうき		electric fan
先鋒	せんぽう	戦闘の際、部隊の先頭に立って進むもの。さきて。「―隊」	the vanguard; the van
戦没	せんぼつ		death in battle, killed in action
洗面	せんめん	顔を洗うこと。洗顔。	face wash
洗面台	せんめんだい		wash basin (stand)
専門	せんもん		expert, speciality
専門家	せんもんか	ある特定の学問・事柄を専門に研究・担当して、それに精通している人。エキスパート。「経済の―」	a specialist, a professional; 〔特に，熟練した〕an expert ((in))
専門学校	せんもんがっこう		Vocational school (yrkesskola, fackskola)
専用	せんよう		exclusive use, personal use
占領	せんりょう		occupation, capture, possession, have a room to oneself
戦力	せんりょく		war potential
線路	せんろ		line, track, roadbed
