申2	さる	十二支の9番目。	〔十二支の一つ〕the Monkey (the ninth of the twelve signs of the Chinese zodiac); 〔方角〕west-southwest; west by southwest; 〔時刻〕the hour of the Monkey (4:00 p.m., or the hours between 3:00 p.m. and 5:00 p.m.)
猿	さる		monkey
子3	し	十二支の一で、その1番目。	〔十二支の一つ〕the Rat (the first of the twelve signs of the Chinese zodiac); 〔方角〕north; 〔時刻〕the hour of the Rat (midnight or the hours between 11:00 p.m. and 1:00 a.m.)
巳1	し	十二支の6番目。	〔十二支の一つ〕the Snake (the sixth of the twelve signs of the Chinese zodiac); 〔時刻〕the hour of the Snake (10:00 a.m. or the hours between 9:00 a.m. and 11:00 a.m.); 〔方角〕south-southeast
辰1	しん	十二支の一つで、その5番目。	〔十二支の一つ〕the Dragon (the fifth of the twelve signs of the Chinese zodiac); 〔時刻〕the hour of the Dragon (8:00 a.m. or the hours between 7:00 a.m. and 9:00 a.m.); 〔方角〕east-southeast
申1	しん	十二支の9番目。	〔十二支の一つ〕the Monkey (the ninth of the twelve signs of the Chinese zodiac); 〔方角〕west-southwest; west by southwest; 〔時刻〕the hour of the Monkey (4:00 p.m., or the hours between 3:00 p.m. and 5:00 p.m.)
鯛	たい		sea bream
竜1	たつ	「りゅう（竜）」に同じ。	a dragon
辰2	たつ	十二支の一つで、その5番目。	〔十二支の一つ〕the Dragon (the fifth of the twelve signs of the Chinese zodiac); 〔時刻〕the hour of the Dragon (8:00 a.m. or the hours between 7:00 a.m. and 9:00 a.m.); 〔方角〕east-southeast
鶴	つる		crane
丑2	ちゅう	十二支の2番目。	〔十二支の一つ〕the Ox (the second of the twelve signs of the Chinese zodiac); 〔時刻〕the hour of the Ox (2:00 a.m. or the hours between 1:00 a.m. and 3:00 a.m.); 〔方角〕north-northeast
虎1	とら		〔動物〕〔雄〕a tiger; 〔雌〕a tigress; 〔子〕a tiger cub
寅2	とら	十二支の一つで、その3番目。	〔十二支の一つ〕the Tiger (the third of the twelve signs of the Chinese zodiac); 〔方角〕east-northeast; 〔時刻〕the hour of the Tiger (4:00 a.m. or the hours between 3:00 a.m. and 5:00 a.m.)
酉2	とり	十二支の一つで、その10番目。	〔十二支の一つ〕the Cock (the tenth of the twelve signs of the Chinese zodiac); 〔方角〕west; 〔時刻〕the hour of the Cock (6:00 p.m. or the hours between 5:00 p.m. and 7:00 p.m.)
鳥	とり		bird
子2	ね	十二支の一で、その1番目。	〔十二支の一つ〕the Rat (the first of the twelve signs of the Chinese zodiac); 〔方角〕north; 〔時刻〕the hour of the Rat (midnight or the hours between 11:00 p.m. and 1:00 a.m.)
猫	ねこ		cat
鼠	ねずみ		〔大型のねずみ〕a rat; 〔小型のねずみ，二十日鼠〕a mouse ((複mice))
鳩	はと		pigeon; dove
蛇1	へび		a snake; 〔大蛇〕a serpent
未2	び	十二支の8番目。	〔十二支の一つ〕the Sheep; the eighth of the twelve signs of the Chinese Zodiac; 〔時刻〕the hour of the Sheep; 2:00 p.m.; the hours between 1:00 p.m. and 3:00 p.m.; 〔方角〕south-southwest
羊	ひつじ		sheep
未1	ひつじ	十二支の8番目。	〔十二支の一つ〕the Sheep; the eighth of the twelve signs of the Chinese Zodiac; 〔時刻〕the hour of the Sheep; 2:00 p.m.; the hours between 1:00 p.m. and 3:00 p.m.; 〔方角〕south-southwest
卯1	ぼう	十二支の4番目。	〔十二支の一つ〕the Rabbit (the fourth of the twelve signs of the Chinese zodiac); 〔時刻〕the hour of the Rabbit (6:00 a.m. or the hours between 5:00 a.m. and 7:00 a.m.); 〔方角〕east
蛍	ほたる		firefly
蛇2	み		a snake; 〔大蛇〕a serpent
巳2	み	十二支の6番目。	〔十二支の一つ〕the Snake (the sixth of the twelve signs of the Chinese zodiac); 〔時刻〕the hour of the Snake (10:00 a.m. or the hours between 9:00 a.m. and 11:00 a.m.); 〔方角〕south-southeast
酉1	ゆう	十二支の一つで、その10番目。	〔十二支の一つ〕the Cock (the tenth of the twelve signs of the Chinese zodiac); 〔方角〕west; 〔時刻〕the hour of the Cock (6:00 p.m. or the hours between 5:00 p.m. and 7:00 p.m.)
竜2	りゅう	「りゅう（竜）」に同じ。	a dragon
龍	りゅう		a dragon
