一流	いちりゅう		foremost, top-notch, unique
一連	いちれん		a series, a chain, a ream (of paper)
何時	いつ		when, how soon
一家	いっか		house, home, a family, a household, one´s family, one´s folks, a style
五日	いつか		five days, the fifth day (of the month)
何時か	いつか		sometime, some day
一括	いっかつ		all together, batch, one lump, one bundle, summing up
一気	いっき		drink!(said repeatedly as a party cheer)
一挙に	いっきょに		at a stroke, with a single swoop
慈しみ	いつくしみ		affection
一切	いっさい		all, everything, without exception, the whole, entirely, absolutely
一昨日2	いっさくじつ		day before yesterday
一昨年2	いっさくねん		year before last
一種	いっしゅ		species, kind, variety
一瞬	いっしゅん		moment, instant
一緒	いっしょ		together, meeting, company
一生	いっしょう		lifetime, all through life, generation, age, era, the whole world
一生懸命	いっしょうけんめい		as well as one can, as hard as one can
一心	いっしん		one mind, wholeheartedness, the whole heart
一斉	いっせい		simultaneous
一層	いっそう		much more, still more, all the more
一帯	いったい		a region, a zone, the whole place
一体	いったい		one object, one body, generally, what on earth? really?
一旦	いったん		once, for a moment, one morning, temporarily
一致	いっち		coincidence, agreement, union, match, conformity, consistency, cooperation
五つ	いつつ		five
一定2	いってい		fixed, settled, definite, uniform, regularized, standardized, prescribed
何時でも	いつでも		(at) any time, always, at all times, never (neg), whenever
一敗	いっぱい		one defeat
一般	いっぱん		general, universal, ordinary, average, liberal
一変	いっぺん		complete change, about-face
一方	いっぽう		one side, one way, one direction, one party, the other party, on the other hand, meanwhile, only, simple, in turn
何時も	いつも		always, usually, every time, never (with neg. verb)
何時もながら	いつもながら	常と変わらないさま。いつものことではあるが。「ー元気だね」「ーの親切」	perennially; as always
いつもながら	何時もながら	常と変わらないさま。いつものことではあるが。「ー元気だね」「ーの親切」	perennially; as always
移転	いてん		moving, transfer, demise
意図	いと		intention, aim, design
糸	いと		thread
井戸	いど		water well
緯度	いど		latitude (geography)
移動	いどう		removal, migration, movement
異動	いどう		a change
従兄弟	いとこ		male cousin
従姉妹	いとこ		female cousin
営む	いとなむ		to carry on (e.g. in ceremony), to run a business
暇1	いとま		free time, leisure, leave, spare time, farewell
挑む	いどむ		to challenge, to contend for, to make love to
以内	いない		within
田舎	いなか		the country, country side
稲光	いなびかり		(flash of) lightning
古	いにしえ		antiquity, ancient times
犬	いぬ		dog
稲	いね		rice plant
居眠り	いねむり		dozing, nodding off
命	いのち		(mortal) life
祈り	いのり		prayer, supplication
祈る	いのる		pray
威張る	いばる		swagger, be proud
違反	いはん		violation (of law), transgression
衣服	いふく		clothes
居間	いま		living room (Western style)
今	いま		this, now
今更	いまさら		now, at this late hour
未だ1	いまだ		as yet, hitherto, not yet (neg)
今に	いまに		before long, even now
今にも	いまにも		at any time, soon
意味	いみ		meaning, significance
移民	いみん		emigration, immigration, emigrant, immigrant
妹	いもうと		younger sister
否	いや		no, nay, yes, well
嫌	いや		disagreeable, detestable, unpleasant, reluctant
嫌がる	いやがる		hate, dislike
卑しい	いやしい		greedy, vulgar, shabby, humble, base, mean, vile
意欲	いよく		will, desire, ambition
依頼	いらい		request, commission, dispatch, dependence, trust
以来	いらい		since, henceforth
いらっしゃる1		「行く」の尊敬語。おいでになる。「休日にはどこへ―・るのですか」	go; leave (for France)
いらっしゃる2		「来る」の尊敬語。おいでになる。「先生が―・った」	come by
いらっしゃる3		「居る」の尊敬語。おいでになる。「明日は家に―・いますか」	be; be in; be at home
入口1	いりくち		entrance, gate, approach, mouth
入口2	いりぐち		entrance, gate, approach, mouth
衣料	いりょう		clothing
医療	いりょう		medical care, medical treatment
威力	いりょく		power, might, authority, influence
入る1	いる		to get in, to go in, to come in, to flow into, to set, to set in
居る2	いる	人や動物が、ある場所に存在する。「ペンギンは北極にはーない」「そこにー・るのは誰ですか」	to be (animate), to exist
要る	いる		need
煎る	いる		to parch, to fry, to fire, to broil, to roast, to boil down (in oil)
衣類	いるい		clothes, clothing, garments
入れ物	いれもの		container, case, receptacle
入れる	いれる		put in, take in, bring in, let in, admit, introduce, usher in, insert, employ, listen to, tolerate, comprehend, include, pay (interest), cast (votes)
色	いろ		color, sensuality, lust
色々	いろいろ		various
異論	いろん		different opinion, objection
岩	いわ		rock, crag
祝い	いわい		celebration, festival
祝う	いわう		congratulate, celebrate
言わば	いわば		so to speak, so to call it, as it were
所謂	いわゆる		the so-called, so to speak
員	いん		member
印1	いん		seal, stamp, mark, print
印鑑	いんかん		stamp, seal
陰気	いんき		gloom, melancholy
隠居	いんきょ		retirement, retired person
印刷	いんさつ		printing
印象	いんしょう		impression
引退	いんたい	役職や地位から身を退くこと。スポーツなどで現役から退くこと。「ー興行」	retire
引用	いんよう		quotation, citation
引力	いんりょく		gravity
