虞	おそれ	よくないことが起こるかもしれないという心配。懸念。「自殺の―がある」	〔懸念〕fear ((of))，apprehension ((about)); 〔危険〕danger
恐れ入る	おそれいる		to be filled with awe, to feel small, to be amazed, to be surprised, to be disconcerted, to be sorry, to be grateful, to be defeated, to confess guilt
恐れる	おそれる	危険を感じて不安になる。恐怖心を抱く。「報復をー・れる」「死をー・れる」	to fear, be afraid of
恐ろしい	おそろしい		terrible, dreadful
教わる	おそわる		be taught
お大事に	おだいじに		Take care of yourself
お互い	おたがい		mutual, reciprocal, each other
お宅	おたく		your house (polite)
汚濁	おだく		pollution, dirty, corruption. bribery
お玉	おたま		ladle
穏やか	おだやか		calm, gentle, quiet
落ち込む	おちこむ		to fall into, to feel down (sad)
落ち着き	おちつき		calm, composure
陥る	おちいる	望ましくない状態になる。よくない状態になる	fall into (critical position/predicament);
落着く	おちつく		calm down, settle in, be steady
落ち葉	おちば		fallen leaves, leaf litter, defoliation, shedding leaves
お茶	おちゃ		tea (green)
落ちる	おちる		fall, drop, come down
乙	おつ		strange, quaint, stylish, chic, spicy, queer, witty, tasty, romantic, 2nd in rank, second sign of the Chinese calendar
お使い	おつかい		errand
御疲れ様	おつかれさま	相手の労苦をねぎらう意で用いる言葉。また、職場で、先に帰る人へのあいさつにも使う。「ご苦労様」は目上の人から目下の人に使うのに対し、「お疲れ様」は同僚、目上の人に対して使う。	Cheers for good work
仰っしゃる	おっしゃる		to say, to speak, to tell, to talk
追っ手	おって	逃げていく者をつかまえるために追いかける人	pursuer
夫	おっと		(humble) (my) husband
お手上げ	おてあげ		all over, given in, given up hope, bring to knees
お手洗い	おてあらい		toilet, restroom, lavatory, bathroom (US)
お出掛け	おでかけ		about to start out, just about to leave or go out
お手伝いさん	おてつだいさん		maid
お手並み拝見	おてなみはいけん	相手の腕前や能力がどれくらいあるか拝見しよう。腕前を見せる	showing of skill
音3	おと		sound
弟1	おと		younger brother
お父さん	おとうさん		(polite) father
弟2	おとうと		younger brother, faithful service to those older, brotherly affection
弟神	おとうとがみ		younger god brother
脅かす	おどかす		to threaten, to coerce
男	おとこ		man
男の子	おとこのこ		boy
男の人	おとこのひと		man
落し物	おとしもの		lost property
落とす	おとす		drop, let fall
訪れる	おとずれる		to visit
脅す	おどす	相手を恐れさせる。脅迫する。おどかす。	threaten
一昨日1	おととい		day before yesterday
一昨年1	おととし		year before last
大人	おとな		adult
少女1	おとめ		daughter, young lady, virgin, maiden, little girl
お供	おとも		attendant, companion
踊り	おどり		dancing
踊り狂う	おどりくるう	夢中になって激しく踊る。「若者たちが―・う」	 dance like mad [like crazy／in a frenzy] (all night long)
劣る	おとる		fall behind, be inferior to
踊る	おどる		to dance
衰える	おとろえる		to become weak, to decline, to wear, to abate, to decay, to wither, to waste away
驚かす	おどろかす		surprise, frighten, create a stir
驚き	おどろき		surprise, astonishment, wonder
驚く	おどろく		to surprise
同い年	おないどし		of the same age
お腹	おなか		stomach
女子1	おなご		woman, girl
同じ	おなじ	同様。一緒	same
同じ穴のムジナ	おなじあなのもじな	普通、悪事を働く同類の意味で使われる	fellow rule-breaker (badger of the same hole)
鬼	おに		ogre, demon
お兄さん	おにいさん		(polite) older brother, (vocative) "Mister?"
お姉さん	おねえさん		(polite) older sister, (vocative) "Miss?"
お願いします	おねがいします		please
各々2	おのおの		each, every, either, respectively, severally
自ずから	おのずから		naturally, as a matter of course
己	おのれ		yourself
お祖母さん	おばあさん		grandmother, female senior-citizen
お化け	おばけ		ghost
伯母さん	おばさん		aunt
お早う	おはよう		Good morning
帯	おび		kimono sash
お昼	おひる		lunch, noon
帯びる	おびる		to wear, to carry, to be entrusted, to have, to take on, to have a trace of, to be tinged with
お弁当	おべんとう		lunch box
覚え	おぼえ		memory, sense, experience
覚える1	おぼえる	見聞きした事柄を心にとどめる。記憶する。「子供のころのことはー・えていない」	learn, remember, bear ((a thing)) in mind; memorize
覚える2	おぼえる	からだや心に感じる。「疲れをー・える」「愛着をー・える」	feel
憶える	おぼえる	見聞きした事柄を心にとどめる。記憶する。「子供のころのことはー・えていない」	learn, remember, bear ((a thing)) in mind; memorize
溺れる	おぼれる		be drowned, indulge in
お参り	おまいり		worship, shrine visit
御負け	おまけ		a discount, a prize, something additional, bonus, an extra, an exaggeration
お祭り	おまつり		festival
お巡りさん	おまわりさん		policeman (friendly term)
お見舞い	おみまい		asking after (a person´s health)
お宮	おみや		Shinto shrine
お土産	おみやげ		souvenir
汚名	おめい		stigma; dishonour; dishonor; infamy
お目出度う	おめでとう		(ateji) (int) (uk) Congratulations!, an auspicious occasion!
お目に掛かる	おめにかかる		to see or meet someone
面1	おも		face
重い	おもい		heavy, massive, serious, important, severe, oppressed
思い掛けない	おもいがけない		unexpected, casual
思い込む	おもいこむ		be under impression that, be convinced that, imagine that, set one´s heart on, be bent on
思い切り	おもいきり	あきらめ。満足できるまでするさま。思う存分。「―遊びたい」「―がいい」	〔思う存分〕to one's heart's content; 〔力一杯〕to the best of one's ability; with all one's might
思い出す	おもいだす		recall, remember
思い付き	おもいつき		plan, idea, suggestion
思い付く	おもいつく		think of, hit upon, come into one´s mind
思い出	おもいで		memories, recollections, reminiscence
思う	おもう		think
思う存分	おもうぞんぶん	満足がいくまで。思いきり。「―（に）遊びたい」「―の働き」	all (I) want; as hard as one (can); (eat) to one's fill; (cry one) heart out
面白い	おもしろい		interesting, amusing
重たい	おもたい		heavy, massive, serious, important, severe, oppressed
表2	おもて		the front
重なる1	おもなる		main, principal, important
主に	おもに		mainly, primarily
趣	おもむき		meaning, tenor, gist, effect, appearance, taste, grace, charm, refinement
赴く	おもむく		to go, to proceed, to repair to, to become
重役1	おもやく		heavy responsibilities, director
思わず	おもわず	そのつもりではないのに。考えもなく。無意識に。気が付かずに。本能的に	unintentionally; spontanuously
重んじる	おもんじる		to respect, to honor, to esteem, to prize
重んずる	おもんずる		to honor, to respect, to esteem, to prize
親	おや		parents
お休み	おやすみ		holiday, absence, rest, Good night
親父	おやじ		father
お八	おやつ		(uk) between meal snack, afternoon refreshment, afternoon tea, mid-day snack
親指	おやゆび		thumb
泳ぎ	およぎ		swimming
泳ぐ	およぐ		swim
凡そ	およそ		about, roughly, as a rule, approximately
及び	および		and, as well as
及ぶ	およぶ		to reach, to come up to, to amount to, to befall, to happen to, to extend, to match, to equal
及ぼす	およぼす		exert, cause, exercise
織	おり		weave, weaving, woven item
折り合い	おりあい	譲り合って解決すること。妥協・折衷「大筋でのーがつく」	compromise
折り返す	おりかえす		to turn up, to fold back
折紙	おりがみ	紙を折って種々の物の形を作る遊び。また、それに使う紙。ふつう、正方形の色紙 (いろがみ) を使う。	origami
織物	おりもの		textile, fabric
下りる	おりる		come down
降りる8	おりる	霧や霜などが地上・空中などに生じる。「露がー・りる」	(e.g. frost;dew) to fall
居る1	おる	人が存在する。そこにいる。「海外に何年―・られましたか」	be here (polite)
居る3	おる	（「おります」の形で、自分や自分の側の者についていう）「いる」の丁寧な言い方。「五時までは会社に―・ります」	be here (polite)
折る	おる		break, fold, pick (flower)
織る	おる		to weave
俺	おれ		I (ego) (boastful first-person pronoun)
お礼	おれい		courtesy
折れる	おれる		break, snap
愚か	おろか	頭の働きが鈍いさま。考えが足りないさま。	foolish; silly; stupid
愚かしい	おろかしい		foolish, stupid
卸売り	おろしうり	生産者や輸入業者から大量の商品を仕入れ、小売商に売り渡すこと。また、その業種や業者。	wholesale
下す	おろす		take down, launch, drop, lower, let (a person) off, unload, discharge
降ろす	おろす		to take down, to launch, to drop, to lower, to let (a person) off, to unload, to discharge
卸す	おろす		sell wholesale, grated (vegetables)
疎か	おろそか		neglect, negligence, carelessness
終わり	おわり		the end
終わる	おわる	続いていた物事が、そこでなくなる。しまいになる。済む。「授業が―・る」「一生が―・る」⇔始まる。	〔おしまいになる〕end, be over, finish, be finished; 〔おしまいにする〕finish, end
終る	おわる		finish, close
音2	おん		sound, (music) note
恩	おん		favour, obligation, debt of gratitude
音色	おんいろ		tone color, tone quality, timbre, synthesizer patch
音楽	おんがく		music
恩恵	おんけい		grace, favor, blessing, benefit
温室	おんしつ		greenhouse
恩赦	おんしゃ		pardon, amnesty
暗礁	あんしょう		reef, sunken rock
音声	おんせい	テレビなどの音	sound; a voice; speech
温泉	おんせん		spa, hot spring
温帯	おんたい		temperate zone
温暖	おんだん		warmth
御中	おんちゅう		and Company, Messrs.
温度	おんど		temperature
女	おんな		woman, girl, daughter
女癖	おんなぐせ	男がすぐ、女性関係を持つこと。多く「ーが悪い」の形で用いる。	philanderer; womanizer
女の子	おんなのこ		girl
女の人	おんなのひと		woman
温和	おんわ		gentle, mild, moderate
