生まれ	うまれ		birth, birth-place
生まれつき	うまれつき		by nature, by birth, native
生まれる	うまれる		be born
海	うみ		sea, beach
海路	うみじ		sea route
有無	うむ		yes or no, existence, presence or absence marker
産む	うむ		to give birth, to deliver, to produce
埋め込む	うめこむ	物の全部または一部を、中に入れ込む。「石材を土中に―・む」	to bury; to embed
梅干	うめぼし		dried plum
埋める	うめる		bury (e.g. one´s face in hands)
敬う	うやまう		show respect, to honour
末1	うら		top end, tip
裏	うら		the back, the wrong side
浦	うら		〔入り江〕an inlet, a bay，((英)) a creek; 〔海辺〕the seashore, a beach
裏返し	うらがえし		inside out, upside down
裏返す	うらがえす		turn inside out, turn the other way, turn over
裏切る	うらぎる		betray, double-cross
裏口	うらぐち		back door, rear entrance
占う	うらなう		forecast, predict
裏腹	うらはら	相反していること。また、そのさま。逆さま。反対。あべこべ。「気持ちと―な言葉」	〔裏表，反対〕reverse; opposite
恨み	うらみ		resentment, grudge, offence
憾む	うらむ	望みどおりにならず、残念に思う。「機会を逸したことが―・まれる」	to deeply regret; to resent
恨む	うらむ	ひどい仕打ちをした相手を憎く思う気持ちをもちつづける。「冷たい態度を―・む」	feel bitter
怨む	うらむ	憎悪を感じる。「親をー」	feel hatred
羨ましい	うらやましい		envious, enviable
羨む	うらやむ		envy
売上	うりあげ		amount sold, proceeds
売り切れ	うりきれ		sold out
売り切れる	うりきれる		be sold out
売り出し	うりだし		(bargain) sale
売り出す	うりだす		to put on sale, to market, to become popular
売り場	うりば		selling area
売る	うる		sell
得る1	うる		obtain, acquire
潤う	うるおう		to be moist, to be damp, to get wet, to profit by, to be watered, to receive benefits, to favor, to charm, to steepen
五月蝿い	うるさい		noisy, loud, fussy
煩い	うるさい		noisy, loud, fussy
愁い	うれい		grief, sorrow
嬉しい	うれしい	物事が自分の望みどおりになって満足であり、喜ばしい。自分にとってよいことが起き、愉快で、楽しい。「努力が報われてとても―・い」「―・いことに明日は晴れるらしい」⇔悲しい。	be glad ((of, about; to do; that)); be happy, be delighted ((at, with; to do; that))
売れ行き	うれゆき		sales
売れる	うれる		be sold
浮気	うわき		flighty, fickle, wanton, unfaithful
上着	うわぎ		coat, tunic, jacket, outer garment
噂	うわさ	そこにいない人を話題にしてあれこれ話すこと。	rumour
上手1	うわて		upper part, upper stream, left side (of a stage), skillful (only in comparisons), dexterity (only in comparisons)
上回る	うわまわる		to exceed
植わる	うわる		to be planted
運	うん		fortune, luck
運営	うんえい		management, administration, operation
運河	うんが		canal
運送	うんそう		shipping, marine transportation
運賃	うんちん		freight rates, shipping expenses, fare
運転	うんてん		operation, motion, driving
運転手	うんてんしゅ		drive
運動	うんどう		motion, exercise
運搬	うんぱん		transport, carriage
運命	うんめい		fate
運輸	うんゆ		transportation
運用	うんよう		making use of, application, investment, practical use
